male,AGES,BOARD TOPPER,DASA,CGPA - 1,CGPA - 2,DVM,Gaming Club,Mountaineering,None,ICSE,Other,DAYS SINCE LAST SHOWER,TREATS GIVEN,HAS A S/O ?,ATTENDS LECTURES,LITE,PIZZERIA EXPENDITURE (annual),GRAMS / MONTH,GPL
1.0,0.25,1.0,0.0,0.78571427,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.0,0.0,0.0,1.0,0.48310858,0.9354839,0.0
1.0,0.0,0.0,1.0,0.40142858,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.5066057,0.80645156,0.0
1.0,0.375,0.0,0.0,0.6485715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,0.5,0.0,0.0,1.0,0.88064,0.48387095,0.0
1.0,0.5,1.0,0.0,0.42857146,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9034514,0.32718894,0.0
0.0,0.75,0.0,1.0,0.36142862,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.25,0.0,0.0,0.0,0.20397715,0.032258064,1.0
0.0,0.375,0.0,0.0,0.34999996,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,1.0,0.0,0.0,0.0,0.20329143,0.032258064,1.0
1.0,0.375,0.0,0.0,0.46857148,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,0.9333334,0.75,0.0,0.0,1.0,0.7996343,0.5299539,0.0
0.0,0.375,0.0,0.0,0.5457143,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.5,1.0,1.0,1.0,0.72991997,0.7880184,0.0
1.0,0.5,1.0,0.0,0.35571426,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.86666673,0.5,1.0,0.0,1.0,0.6767085,0.797235,0.0
0.0,0.375,1.0,0.0,0.7728572,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.0,0.0,1.0,0.0,0.082559995,0.004608295,1.0
1.0,0.125,0.0,1.0,0.68285716,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.8000001,0.75,1.0,1.0,0.0,0.31433144,0.023041476,1.0
1.0,0.0,0.0,0.0,0.69000006,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.06666667,1.0,0.0,1.0,0.0,0.28617144,0.0,1.0
1.0,0.375,0.0,0.0,0.0,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,1.0,0.0,0.0,0.0,0.21924572,0.009216589,1.0
1.0,0.375,0.0,0.0,0.6642858,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,1.0,0.0,0.0,1.0,0.83295995,0.8894009,0.0
1.0,0.5,0.0,1.0,0.7257143,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.25,0.0,0.0,1.0,0.8170057,0.105990775,0.0
0.0,0.25,0.0,0.0,0.45857143,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.0,1.0,0.0,1.0,0.52978283,0.75115204,0.0
1.0,0.5,1.0,0.0,0.19857138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,1.0,1.0,0.0,1.0,0.82971424,0.52073735,0.0
0.0,0.5,0.0,1.0,0.59000003,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.0,1.0,0.0,0.0,0.16352001,0.032258064,1.0
1.0,0.375,0.0,0.0,0.98,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.75,1.0,0.0,1.0,0.66619426,0.25345623,0.0
1.0,0.5,0.0,0.0,0.7728572,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.5086171,0.5115207,0.0
1.0,0.5,1.0,0.0,0.80714285,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.5,0.0,0.0,1.0,0.51698285,0.48387095,0.0
0.0,0.125,0.0,0.0,0.39285713,0.57142854,0.0,1.0,0.0,0.0,0.0,0.0,0.6666667,0.5,0.0,1.0,1.0,0.88479996,0.49308753,0.0
1.0,0.375,0.0,0.0,0.6557143,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.25,1.0,0.0,1.0,0.5565714,0.47465438,0.0
1.0,0.0,0.0,1.0,0.34428567,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.5,0.0,0.0,1.0,0.8650514,0.12442396,0.0
0.0,0.375,0.0,0.0,0.59571433,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.0,0.0,0.0,1.0,0.7661257,0.105990775,0.0
1.0,0.375,1.0,0.0,0.76,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,0.0,1.0,1.0,1.0,0.5956114,0.6866359,0.0
1.0,0.625,0.0,0.0,0.56285715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0,1.0,0.0,1.0,0.6484571,0.6866359,0.0
1.0,0.125,0.0,0.0,0.014285684,0.71428573,0.0,0.0,1.0,0.0,0.0,0.0,0.26666668,0.25,0.0,1.0,1.0,0.9002971,0.3548387,0.0
0.0,0.75,0.0,1.0,0.76,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22029714,0.01843318,1.0
1.0,0.375,0.0,0.0,0.42000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8000001,0.75,1.0,0.0,0.0,0.23844571,0.004608295,1.0
1.0,0.5,0.0,1.0,0.5114286,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.75,0.0,0.0,0.0,0.7408457,0.9447004,0.0
0.0,0.375,0.0,0.0,0.3242857,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,0.0,1.0,0.0,0.2988343,0.009216589,1.0
1.0,0.0,0.0,0.0,0.0,0.28571427,0.0,1.0,0.0,0.0,0.0,0.0,0.06666667,1.0,0.0,1.0,1.0,0.62646854,0.8894009,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20000002,0.25,0.0,0.0,1.0,0.7793828,0.49308753,0.0
1.0,0.0,0.0,0.0,0.9114286,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,1.0,0.0,0.0,0.0,0.66614854,0.6866359,0.0
1.0,0.0,1.0,0.0,0.27142859,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,0.25,0.0,1.0,0.0,0.15881144,0.0,1.0
1.0,0.0,0.0,0.0,0.32999998,0.57142854,0.0,0.0,0.0,1.0,0.0,1.0,0.40000004,0.75,1.0,0.0,0.0,0.33174857,0.032258064,1.0
0.0,0.25,0.0,0.0,0.5285714,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.25792,0.009216589,1.0
1.0,0.0,1.0,0.0,0.38571423,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,1.0,1.0,1.0,1.0,0.30619428,0.01843318,1.0
1.0,0.0,0.0,0.0,0.6485715,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06666667,0.75,1.0,0.0,0.0,0.9074742,0.9447004,0.0
1.0,0.375,0.0,0.0,0.4928571,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.9333334,0.25,1.0,0.0,0.0,0.5860571,0.29032257,0.0
1.0,0.25,0.0,0.0,0.5057143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.5,1.0,0.0,1.0,0.6677942,0.99999994,0.0
0.0,0.5,0.0,1.0,0.11571425,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.16086857,0.0,1.0
1.0,0.25,0.0,0.0,0.0,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,1.0,1.0,0.0,1.0,0.7767771,0.9354839,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,0.25,1.0,0.0,1.0,0.91405714,0.023041476,0.0
1.0,0.5,0.0,0.0,0.034285694,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9333334,0.5,0.0,0.0,1.0,0.14075428,0.032258064,1.0
1.0,0.0,0.0,1.0,0.61,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,0.75,0.0,0.0,0.0,0.14162286,0.023041476,1.0
1.0,0.25,0.0,0.0,0.91714287,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,1.0,0.0,0.0,0.0,0.5542857,0.7050691,0.0
1.0,0.25,1.0,0.0,0.7757144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,0.5,1.0,0.0,1.0,0.5463314,0.66820276,0.0
0.0,0.375,0.0,1.0,1.0,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,0.5,1.0,0.0,1.0,0.15305144,0.004608295,1.0
1.0,0.5,0.0,0.0,0.28857142,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.75,0.0,0.0,1.0,0.5557485,0.8525345,0.0
1.0,0.25,0.0,0.0,0.5142857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.5,1.0,0.0,1.0,0.9031771,0.30875576,0.0
1.0,0.625,0.0,0.0,0.25857145,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.25,1.0,0.0,1.0,0.6154057,0.050691243,0.0
1.0,0.0,0.0,0.0,0.8557143,0.42857146,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667,0.75,0.0,1.0,1.0,0.8415542,0.6958525,0.0
1.0,0.5,0.0,0.0,0.84571433,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,0.25,0.0,0.0,0.0,0.79186285,0.437788,0.0
1.0,0.375,1.0,0.0,0.33428574,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,0.5,1.0,1.0,1.0,0.6733714,0.13364056,0.0
0.0,0.0,0.0,1.0,0.4457143,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,0.25,0.0,0.0,1.0,0.24571428,0.0,1.0
1.0,0.0,0.0,0.0,0.58571434,0.57142854,0.0,1.0,0.0,0.0,0.0,0.0,0.20000002,0.75,1.0,1.0,1.0,0.78783995,0.42857143,0.0
1.0,1.0,0.0,0.0,0.57571435,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.25,0.0,0.0,1.0,0.7539657,0.86175114,0.0
0.0,0.125,0.0,0.0,0.6500001,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.5,0.0,1.0,1.0,0.84246856,0.050691243,0.0
0.0,0.25,0.0,1.0,0.18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.25,1.0,1.0,0.0,0.15588571,0.023041476,1.0
0.0,0.625,1.0,0.0,0.34999996,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,1.0,0.0,0.0,0.5760914,0.39170507,0.0
0.0,0.25,0.0,0.0,0.56,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.25,0.0,1.0,0.0,0.09947428,0.023041476,1.0
0.0,0.625,0.0,1.0,0.72285724,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,0.0,1.0,0.0,0.22025143,0.027649768,1.0
1.0,0.75,0.0,1.0,0.56285715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,0.0,0.0,1.0,0.20777144,0.032258064,1.0
0.0,0.375,0.0,0.0,0.47857141,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4666667,0.75,1.0,1.0,0.0,0.19716571,0.032258064,1.0
1.0,0.0,0.0,0.0,0.5157143,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,1.0,1.0,0.0,1.0,0.8683428,0.22580644,0.0
1.0,0.625,0.0,0.0,0.14571428,0.8571429,1.0,0.0,0.0,0.0,0.0,0.0,0.9333334,0.0,0.0,0.0,1.0,0.74911994,0.50230414,0.0
1.0,0.25,1.0,0.0,0.16714287,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.25,1.0,0.0,1.0,0.6407771,0.069124416,0.0
0.0,0.625,0.0,1.0,0.25,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,1.0,0.0,0.0,0.0,0.33929142,0.0,1.0
0.0,0.0,0.0,0.0,0.09285712,0.14285713,0.0,0.0,0.0,0.0,0.0,0.0,0.13333334,1.0,0.0,1.0,1.0,0.59254855,0.31797233,0.0
1.0,0.375,1.0,0.0,0.47571427,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.5,1.0,0.0,1.0,0.5914971,0.059907835,0.0
0.0,0.625,1.0,0.0,0.69714284,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.5,0.0,0.0,0.0,0.25526857,0.032258064,1.0
0.0,0.375,1.0,0.0,0.47000003,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0,1.0,0.0,0.0,0.3606857,0.0,1.0
1.0,0.375,0.0,1.0,0.6114286,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.75,1.0,0.0,0.0,0.85650283,0.7235023,0.0
1.0,0.0,0.0,0.0,0.4257143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.0,1.0,0.0,1.0,0.7885714,0.9815668,0.0
1.0,0.0,0.0,0.0,0.41428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,0.0,1.0,0.0,0.2802743,0.009216589,1.0
1.0,0.375,0.0,0.0,0.73428583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,1.0,0.0,0.0,1.0,0.62802285,0.069124416,0.0
0.0,0.625,0.0,1.0,0.5885714,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.75,1.0,1.0,1.0,0.15849143,0.032258064,1.0
1.0,0.5,0.0,1.0,0.37714285,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,1.0,0.0,0.0,0.0,0.60516566,0.76958525,0.0
1.0,0.625,0.0,0.0,0.007142842,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0,0.0,0.0,0.0,0.7342171,0.75115204,0.0
0.0,0.375,1.0,0.0,0.58428574,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4666667,1.0,1.0,0.0,0.0,0.3704686,0.009216589,1.0
0.0,0.25,0.0,0.0,0.08857143,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0,0.0,0.0,0.0,0.20818286,0.01843318,1.0
1.0,0.25,0.0,0.0,0.70714283,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,1.0,1.0,0.0,0.0,0.5712914,0.7142857,0.0
1.0,0.25,0.0,0.0,1.0,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.5,0.0,0.0,1.0,0.90431994,0.8894009,0.0
1.0,0.0,0.0,0.0,0.57285714,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.0,1.0,0.0,1.0,0.53823996,0.11520737,0.0
0.0,0.75,0.0,1.0,1.0,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.6666667,0.0,0.0,1.0,0.0,0.14532572,0.013824885,1.0
0.0,0.375,1.0,0.0,0.5385714,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.75,0.0,1.0,1.0,0.28694856,0.032258064,1.0
1.0,0.5,0.0,0.0,0.80857146,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,0.75,1.0,0.0,1.0,0.89504,0.8525345,0.0
0.0,0.25,0.0,0.0,0.6228572,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.25,1.0,0.0,1.0,0.6750171,0.86175114,0.0
1.0,0.375,1.0,0.0,0.25857145,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.25,0.0,0.0,1.0,0.5605028,0.99999994,0.0
1.0,0.375,0.0,0.0,0.3142857,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.25,1.0,0.0,1.0,0.52448,0.5760369,0.0
0.0,0.5,0.0,0.0,0.42000002,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20000002,0.5,1.0,1.0,1.0,0.84516567,0.47465438,0.0
1.0,0.375,1.0,0.0,0.26857144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.0,0.0,0.0,0.0,0.54752,0.8525345,0.0
0.0,0.25,0.0,1.0,0.68142855,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16265143,0.013824885,1.0
0.0,0.0,0.0,0.0,0.6585715,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,1.0,1.0,1.0,1.0,0.9220114,0.7880184,0.0
1.0,0.375,0.0,1.0,0.31142855,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,0.0,1.0,0.0,0.0,0.18733715,0.0,1.0
1.0,0.5,0.0,0.0,0.5928571,0.14285713,0.0,0.0,0.0,1.0,0.0,1.0,0.73333335,1.0,0.0,0.0,1.0,0.68630856,0.19815667,0.0
1.0,0.5,0.0,0.0,0.02285713,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.26666668,0.0,1.0,0.0,1.0,0.7071543,0.49308753,0.0
0.0,0.625,0.0,0.0,0.41714287,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.75,1.0,0.0,1.0,0.86454856,0.7603686,0.0
1.0,0.875,1.0,0.0,0.7385714,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20000002,0.0,0.0,0.0,1.0,0.8680685,0.032258064,0.0
1.0,0.375,0.0,0.0,0.57285714,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.5,1.0,0.0,1.0,0.5242057,0.069124416,0.0
0.0,0.25,0.0,0.0,0.22428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,1.0,0.0,1.0,1.0,0.7235657,0.041474655,0.0
1.0,0.25,0.0,0.0,0.6485715,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.6071314,0.41013822,0.0
0.0,0.375,0.0,0.0,0.54714286,0.14285713,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0.0,0.16416,0.023041476,1.0
1.0,0.375,1.0,0.0,0.51714283,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,0.0,1.0,1.0,0.64338285,0.6866359,0.0
0.0,0.25,0.0,0.0,0.53000003,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,0.5,0.0,0.0,0.0,0.19195428,0.0,1.0
1.0,0.25,0.0,0.0,0.53428566,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8000001,1.0,0.0,0.0,1.0,0.9879314,0.7235023,0.0
1.0,0.0,0.0,0.0,0.56,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.5,0.0,0.0,0.0,0.68178284,0.11520737,0.0
1.0,0.625,0.0,1.0,0.5985714,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,0.25,1.0,0.0,0.0,0.04132571,0.01843318,1.0
0.0,0.375,0.0,1.0,0.7128571,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,1.0,1.0,0.0,1.0,0.39346287,0.01843318,1.0
1.0,0.875,1.0,0.0,0.1857143,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.81513137,0.22580644,0.0
0.0,0.625,0.0,1.0,0.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,1.0,0.0,0.0,0.0,0.2773943,0.023041476,1.0
0.0,0.375,1.0,0.0,0.28857142,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,0.75,1.0,0.0,0.0,0.35789713,0.0,1.0
1.0,0.5,1.0,0.0,0.19857138,0.8571429,0.0,0.0,0.0,1.0,0.0,1.0,0.40000004,0.75,1.0,0.0,1.0,0.78020567,0.5115207,0.0
1.0,0.25,0.0,0.0,0.5071429,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.21202286,0.013824885,1.0
0.0,0.375,0.0,0.0,0.5128572,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.75,1.0,0.0,1.0,0.5863771,0.013824885,0.0
0.0,0.625,0.0,0.0,0.34142858,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.5,0.0,0.0,1.0,0.08704,0.0,1.0
1.0,0.75,0.0,1.0,0.3971429,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,0.20000002,0.75,1.0,0.0,0.0,0.8013257,0.47465438,0.0
1.0,0.125,0.0,0.0,0.67142856,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.25,0.0,1.0,0.0,0.1296,0.009216589,1.0
0.0,0.0,0.0,1.0,0.5057143,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,1.0,1.0,0.0,0.0,0.23049143,0.023041476,1.0
1.0,0.25,0.0,1.0,0.70857143,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.20000002,0.75,1.0,1.0,1.0,0.6887771,0.843318,0.0
0.0,0.625,0.0,1.0,0.47857141,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,0.0,1.0,1.0,0.21170285,0.027649768,1.0
1.0,0.75,0.0,0.0,0.71571434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,1.0,0.0,0.0,0.0,0.72795427,0.07834101,0.0
0.0,0.25,0.0,1.0,0.3157143,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.53333336,0.25,0.0,1.0,0.0,0.2592,0.027649768,1.0
1.0,0.375,0.0,0.0,0.13857144,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.06666667,0.75,1.0,0.0,1.0,0.8519314,0.8894009,0.0
1.0,0.625,0.0,1.0,0.42000002,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.0,1.0,0.0,1.0,0.76338285,0.40092164,0.0
1.0,0.0,0.0,0.0,0.55428576,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.73333335,0.5,0.0,0.0,0.0,0.65924567,0.12442396,0.0
1.0,0.75,1.0,0.0,0.48285717,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.59323424,0.76958525,0.0
1.0,0.375,1.0,0.0,0.37285715,0.28571427,1.0,0.0,0.0,0.0,0.0,0.0,0.8000001,0.75,1.0,0.0,1.0,0.9543314,0.42857143,0.0
0.0,0.5,0.0,0.0,0.0,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.86666673,0.5,1.0,1.0,0.0,0.23542857,0.009216589,1.0
0.0,0.0,0.0,0.0,0.22285712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,0.0,1.0,0.0,0.19734858,0.027649768,1.0
1.0,0.375,0.0,1.0,0.4242857,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.17376,0.013824885,1.0
1.0,0.25,0.0,0.0,0.45999998,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.4666667,1.0,0.0,0.0,0.0,0.23734857,0.009216589,1.0
0.0,0.0,0.0,0.0,0.57571435,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.75,0.0,0.0,0.0,0.61823994,0.6313364,0.0
0.0,0.25,0.0,0.0,0.23142856,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.25,0.0,0.0,1.0,0.70527995,0.9907834,0.0
1.0,0.375,0.0,0.0,0.0,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.75,1.0,0.0,1.0,0.9031771,0.7880184,0.0
1.0,0.0,0.0,0.0,0.46285713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.25,0.0,0.0,0.0,0.20466286,0.0,1.0
1.0,0.5,0.0,0.0,0.45714283,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.4666667,0.75,0.0,1.0,1.0,0.8638171,0.953917,0.0
1.0,0.0,0.0,1.0,0.2657143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.25,0.0,0.0,0.0,0.08301714,0.027649768,1.0
1.0,0.625,0.0,0.0,0.47714287,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,0.75,1.0,0.0,1.0,0.96635425,0.47465438,0.0
0.0,0.375,1.0,0.0,0.29000002,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.75,1.0,0.0,0.0,0.29741713,0.023041476,1.0
0.0,0.625,0.0,1.0,0.70000005,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,1.0,0.0,0.0,0.38976,0.032258064,1.0
1.0,0.375,0.0,0.0,0.35142857,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,1.0,0.0,1.0,0.9159771,0.13364056,0.0
1.0,0.625,0.0,1.0,0.70571434,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.5,1.0,0.0,0.0,0.7411657,0.041474655,0.0
1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20000002,0.75,1.0,0.0,1.0,0.5438171,0.7142857,0.0
0.0,0.875,0.0,1.0,0.18142855,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,0.5,1.0,0.0,0.0,0.29801142,0.01843318,1.0
0.0,0.5,0.0,0.0,0.43714285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,1.0,1.0,1.0,1.0,0.5777371,0.49308753,0.0
1.0,0.375,0.0,1.0,0.27571428,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7514514,0.9723502,0.0
1.0,0.375,1.0,0.0,0.5,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.4666667,0.25,1.0,0.0,1.0,0.54432,0.6958525,0.0
0.0,0.25,1.0,0.0,0.27142859,0.8571429,1.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.75,0.0,1.0,0.0,0.32416,0.027649768,1.0
0.0,0.375,0.0,1.0,0.91428566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000002,0.75,1.0,1.0,0.0,0.30235428,0.0,1.0
1.0,0.0,1.0,0.0,0.58285713,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0,1.0,0.0,1.0,0.6474057,0.39170507,0.0
1.0,0.125,0.0,0.0,0.9499999,0.71428573,0.0,1.0,0.0,0.0,0.0,1.0,0.33333334,0.5,0.0,1.0,1.0,0.58879995,0.61290324,0.0
1.0,0.5,0.0,0.0,0.58428574,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.5,1.0,0.0,1.0,0.92370284,0.24423963,0.0
1.0,0.375,0.0,0.0,0.21285713,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.25,0.0,0.0,0.0,0.5866514,0.8894009,0.0
